IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_TAGS;IP_PROP17;IP_PROP16;IP_PROP15;IC_GROUP0;IC_GROUP1;IC_GROUP2
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/fda/fdaf8bebe7c2ce232849c1f1d87088ba.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/1ef/1efc4dffa61d855c7464ae6ac623051c.jpg;;;
5407;Москва, улица Адмирала Макарова;5407;Y;;;/upload/iblock/b2d/b2d52b3e7db9e3504c42c222d6d501df.jpg;;html;/upload/iblock/333/3338b4f1900c7ae71d4087153c8becc9.jpg;"<p>Объект: г. Москва, улица Адмирала Макарова.</p>

<p>Задача: демонтировать основание колонн 2100мм*2140мм </p>

<p>Работы проводились на улице и велись круглосуточно. </p>

<p>При выполнении работ использовалась канатная установка алмазной резки HILTI TSVS 15. </p>

<p>Работы были выполнены за 48 часов.</p>";html;moskva_ulitsa_admirala_makarova;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу оснований колонн на объекте в Москве. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж оснований колонн;/upload/iblock/9e3/9e3bc917a04437fca49425db4f7bc14c.jpg;;;
5408;Московская область, городской округ;5408;Y;;;/upload/iblock/4db/4db3293da2a5aba6f113f75a76206cd7.jpg;;html;/upload/iblock/ffd/ffdbc73685ecf9450f3820376972ae2b.jpg;"<p>Объект: Московская область, частный дом.</p>

<p>Задача: пробурить отверстие ф162 глубиной 800мм в кирпиче, в жилом загородном доме, с минимальным количеством грязи и пыли.</p>

<p>Для реализации этой задачи бала использована бурильная установка HILTI DD 200 c водосборным кольцом. Крепление бурильной установки происходило с использованием химического анкера.</p>";html;moskovskaya_oblast_gorodskoi_okrug;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по бурению сквозного отверстия в частном доме в Московской области. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Сверление сквозного отверстия;/upload/iblock/128/128bc09c9023f17489981961baab70e6.jpg;;;
5408;Московская область, городской округ;5408;Y;;;/upload/iblock/4db/4db3293da2a5aba6f113f75a76206cd7.jpg;;html;/upload/iblock/ffd/ffdbc73685ecf9450f3820376972ae2b.jpg;"<p>Объект: Московская область, частный дом.</p>

<p>Задача: пробурить отверстие ф162 глубиной 800мм в кирпиче, в жилом загородном доме, с минимальным количеством грязи и пыли.</p>

<p>Для реализации этой задачи бала использована бурильная установка HILTI DD 200 c водосборным кольцом. Крепление бурильной установки происходило с использованием химического анкера.</p>";html;moskovskaya_oblast_gorodskoi_okrug;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по бурению сквозного отверстия в частном доме в Московской области. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Сверление сквозного отверстия;/upload/iblock/e62/e6241525ca0201893a90d6f77d7ad4bd.jpg;;;
5408;Московская область, городской округ;5408;Y;;;/upload/iblock/4db/4db3293da2a5aba6f113f75a76206cd7.jpg;;html;/upload/iblock/ffd/ffdbc73685ecf9450f3820376972ae2b.jpg;"<p>Объект: Московская область, частный дом.</p>

<p>Задача: пробурить отверстие ф162 глубиной 800мм в кирпиче, в жилом загородном доме, с минимальным количеством грязи и пыли.</p>

<p>Для реализации этой задачи бала использована бурильная установка HILTI DD 200 c водосборным кольцом. Крепление бурильной установки происходило с использованием химического анкера.</p>";html;moskovskaya_oblast_gorodskoi_okrug;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по бурению сквозного отверстия в частном доме в Московской области. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Сверление сквозного отверстия;/upload/iblock/a04/a0480539fe1e1f0f02569bb2fe114373.jpg;;;
5408;Московская область, городской округ;5408;Y;;;/upload/iblock/4db/4db3293da2a5aba6f113f75a76206cd7.jpg;;html;/upload/iblock/ffd/ffdbc73685ecf9450f3820376972ae2b.jpg;"<p>Объект: Московская область, частный дом.</p>

<p>Задача: пробурить отверстие ф162 глубиной 800мм в кирпиче, в жилом загородном доме, с минимальным количеством грязи и пыли.</p>

<p>Для реализации этой задачи бала использована бурильная установка HILTI DD 200 c водосборным кольцом. Крепление бурильной установки происходило с использованием химического анкера.</p>";html;moskovskaya_oblast_gorodskoi_okrug;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по бурению сквозного отверстия в частном доме в Московской области. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Сверление сквозного отверстия;/upload/iblock/ac4/ac4ba907e08c026d382e61c3fb296f3f.jpg;;;
5409;Россия, Краснодарский край, г. Новороссийск;5409;Y;;;/upload/iblock/72f/72f42ee888e03f633114b228e76a3cff.JPG;;html;/upload/iblock/98e/98e17d696f1f200471144b5e685304c3.JPG;"<p>Объект: режимный объект, г. Новороссийск, Краснодарский край</p>

<p>Задача: демонтаж крышки ж/б резервуара толщиной 300мм с делением на фрагменты.</p>

<p>При выполнении данных работ было использовано следующее оборудование: канатная установка HILTI DSW – 3018 – E, стенорезные установки HILTI DS TS20 – E, DS – TS32, бурильные установки DD350 (4 шт).</p>

<p>Работы производились круглосуточно и были выполнены за 45 суток.</p>";html;rossiya_krasnodarskii_krai_g_novorossiisk;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу крыши в городе Новороссийске Краснодарского края. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж крыши;/upload/iblock/980/980c87ce92757e5575ce78a684a459a3.JPG;;;
5409;Россия, Краснодарский край, г. Новороссийск;5409;Y;;;/upload/iblock/72f/72f42ee888e03f633114b228e76a3cff.JPG;;html;/upload/iblock/98e/98e17d696f1f200471144b5e685304c3.JPG;"<p>Объект: режимный объект, г. Новороссийск, Краснодарский край</p>

<p>Задача: демонтаж крышки ж/б резервуара толщиной 300мм с делением на фрагменты.</p>

<p>При выполнении данных работ было использовано следующее оборудование: канатная установка HILTI DSW – 3018 – E, стенорезные установки HILTI DS TS20 – E, DS – TS32, бурильные установки DD350 (4 шт).</p>

<p>Работы производились круглосуточно и были выполнены за 45 суток.</p>";html;rossiya_krasnodarskii_krai_g_novorossiisk;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу крыши в городе Новороссийске Краснодарского края. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж крыши;/upload/iblock/811/8118ff574a2c9f211e94e57acf93cbb4.JPG;;;
5409;Россия, Краснодарский край, г. Новороссийск;5409;Y;;;/upload/iblock/72f/72f42ee888e03f633114b228e76a3cff.JPG;;html;/upload/iblock/98e/98e17d696f1f200471144b5e685304c3.JPG;"<p>Объект: режимный объект, г. Новороссийск, Краснодарский край</p>

<p>Задача: демонтаж крышки ж/б резервуара толщиной 300мм с делением на фрагменты.</p>

<p>При выполнении данных работ было использовано следующее оборудование: канатная установка HILTI DSW – 3018 – E, стенорезные установки HILTI DS TS20 – E, DS – TS32, бурильные установки DD350 (4 шт).</p>

<p>Работы производились круглосуточно и были выполнены за 45 суток.</p>";html;rossiya_krasnodarskii_krai_g_novorossiisk;;Здесь вы можете ознакомиться с фотографиями и описанием нашего проекта по демонтажу крыши в городе Новороссийске Краснодарского края. Компания РезАлмаз - алмазная резка любой сложности в кратчайшие сроки.;Демонтаж крыши;/upload/iblock/759/75979fbe4e8963c2da5c83c37e6f8fb9.JPG;;;
